date,open,high,low,close,adjclose,volume
2011-08-15,6075.58984375,6106.10986328125,6008.009765625,6022.240234375,6022.240234375,143251900
2011-08-16,5957.93994140625,5998.31005859375,5849.52001953125,5994.89990234375,5994.89990234375,166055200
2011-08-17,5910.5,6018.3701171875,5870.169921875,5948.93994140625,5948.93994140625,161666600
2011-08-18,5854.35986328125,5892.56982421875,5535.60986328125,5602.7998046875,5602.7998046875,325973500
2011-08-19,5581.509765625,5595.14990234375,5345.35986328125,5480.0,5480.0,351402200
2011-08-22,5412.75,5591.35009765625,5408.7099609375,5473.77978515625,5473.77978515625,182963900
2011-08-23,5529.259765625,5636.06005859375,5452.14990234375,5532.3798828125,5532.3798828125,186606200
2011-08-24,5579.7998046875,5743.10009765625,5514.14990234375,5681.080078125,5681.080078125,162588900
2011-08-25,5739.85986328125,5777.0400390625,5451.52001953125,5584.14013671875,5584.14013671875,225574200
2011-08-26,5582.5,5588.68994140625,5403.580078125,5537.47998046875,5537.47998046875,172499000
2011-08-29,5634.06005859375,5714.72021484375,5587.77978515625,5670.06982421875,5670.06982421875,99261800
2011-08-30,5713.52978515625,5730.35986328125,5572.64990234375,5643.919921875,5643.919921875,132990000
2011-08-31,5686.259765625,5869.64990234375,5648.97021484375,5784.85009765625,5784.85009765625,245787100
2011-09-01,5793.10009765625,5794.5,5639.02978515625,5730.6298828125,5730.6298828125,188569300
2011-09-02,5623.7001953125,5635.5,5493.31005859375,5538.330078125,5538.330078125,182039100
2011-09-05,5409.8701171875,5421.10986328125,5208.3701171875,5246.18017578125,5246.18017578125,202455700
2011-09-06,5248.31005859375,5332.10986328125,5150.0498046875,5193.97021484375,5193.97021484375,238106000
2011-09-07,5332.52001953125,5406.22998046875,5276.8798828125,5405.52978515625,5405.52978515625,180820900
2011-09-08,5410.080078125,5473.68017578125,5313.77978515625,5408.4599609375,5408.4599609375,161724800
2011-09-09,5383.6298828125,5400.7900390625,5174.240234375,5189.93017578125,5189.93017578125,229313900
2011-09-12,5063.58984375,5126.52001953125,4965.7998046875,5072.330078125,5072.330078125,265139600
2011-09-13,5153.9501953125,5222.81005859375,4969.83984375,5166.35986328125,5166.35986328125,284106000
2011-09-14,5108.10009765625,5347.81982421875,5105.81982421875,5340.18994140625,5340.18994140625,231784500
2011-09-15,5386.85986328125,5566.580078125,5374.56982421875,5508.240234375,5508.240234375,235478200
2011-09-16,5607.509765625,5655.9501953125,5524.22021484375,5573.509765625,5573.509765625,377709400
2011-09-19,5447.31982421875,5496.93994140625,5362.009765625,5415.91015625,5415.91015625,161284400
2011-09-20,5373.52978515625,5577.60009765625,5369.06982421875,5571.68017578125,5571.68017578125,158689500
2011-09-21,5557.06982421875,5557.919921875,5417.85009765625,5433.7998046875,5433.7998046875,149189300
2011-09-22,5258.419921875,5289.77001953125,5135.85009765625,5164.2099609375,5164.2099609375,203153400
2011-09-23,5227.08984375,5229.60009765625,4973.919921875,5196.56005859375,5196.56005859375,198768800
2011-09-26,5128.56005859375,5415.56005859375,5118.18994140625,5345.56005859375,5345.56005859375,211131700
2011-09-27,5502.89013671875,5638.0400390625,5483.22998046875,5628.43994140625,5628.43994140625,245882500
2011-09-28,5560.60009765625,5700.080078125,5520.58984375,5578.419921875,5578.419921875,181756700
2011-09-29,5555.06982421875,5704.41015625,5533.330078125,5639.580078125,5639.580078125,182948600
2011-09-30,5602.5498046875,5606.56005859375,5438.5498046875,5502.02001953125,5502.02001953125,179771300
2011-10-04,5284.10986328125,5288.77978515625,5125.43994140625,5216.7099609375,5216.7099609375,204744800
2011-10-05,5341.43017578125,5486.02978515625,5266.14013671875,5473.02978515625,5473.02978515625,178810700
2011-10-06,5511.56005859375,5645.25,5465.5498046875,5645.25,5645.25,210847500
2011-10-07,5647.66015625,5749.1298828125,5606.31982421875,5675.7001953125,5675.7001953125,166599900
2011-10-10,5705.39990234375,5872.14990234375,5652.990234375,5847.2900390625,5847.2900390625,147424500
2011-10-11,5825.91015625,5883.3798828125,5773.8798828125,5865.009765625,5865.009765625,139406600
2011-10-12,5851.10009765625,6022.0498046875,5798.16015625,5994.47021484375,5994.47021484375,183862100
2011-10-13,5969.91015625,6036.02001953125,5878.2900390625,5914.83984375,5914.83984375,184773300
2011-10-14,5934.77978515625,6037.2900390625,5885.39013671875,5967.2001953125,5967.2001953125,185189100
2011-10-17,6021.2900390625,6081.41015625,5819.97021484375,5859.43017578125,5859.43017578125,177500100
2011-10-18,5781.77001953125,5907.4599609375,5747.64990234375,5877.41015625,5877.41015625,153042700
2011-10-19,5909.580078125,5977.75,5874.85009765625,5913.52978515625,5913.52978515625,141354300
2011-10-20,5834.419921875,5914.8701171875,5752.830078125,5766.47998046875,5766.47998046875,172123500
2011-10-21,5800.06005859375,5980.4599609375,5769.18994140625,5970.9599609375,5970.9599609375,176835200
2011-10-24,6014.35986328125,6067.16015625,5937.580078125,6055.27001953125,6055.27001953125,143511200
2011-10-25,6026.4501953125,6157.93017578125,5964.27978515625,6046.75,6046.75,171988400
2011-10-26,6041.16015625,6143.56005859375,5951.81982421875,6016.06982421875,6016.06982421875,151166000
