date,open,high,low,close,adjclose,volume
2011-08-16,1850.530029296875,1879.8699951171875,1848.8199462890625,1879.8699951171875,1879.8699951171875,423500
2011-08-17,1868.8499755859375,1906.6099853515625,1868.5999755859375,1892.6700439453125,1892.6700439453125,431000
2011-08-18,1891.8199462890625,1894.93994140625,1833.3399658203125,1860.5799560546875,1860.5799560546875,503400
2011-08-19,1789.780029296875,1797.1800537109375,1744.8599853515625,1744.8800048828125,1744.8800048828125,503800
2011-08-22,1756.5899658203125,1763.6400146484375,1704.5400390625,1710.699951171875,1710.699951171875,420300
2011-08-23,1735.22998046875,1781.9200439453125,1719.969970703125,1776.6800537109375,1776.6800537109375,428500
2011-08-24,1788.3900146484375,1799.1099853515625,1744.0699462890625,1754.780029296875,1754.780029296875,412600
2011-08-25,1791.0799560546875,1803.77001953125,1762.7900390625,1764.5799560546875,1764.5799560546875,398200
2011-08-26,1754.3900146484375,1782.9000244140625,1754.3900146484375,1778.949951171875,1778.949951171875,311000
2011-08-29,1807.5999755859375,1836.6600341796875,1787.2900390625,1829.5,1829.5,339100
2011-08-30,1853.77001953125,1863.510009765625,1835.6500244140625,1843.8199462890625,1843.8199462890625,493200
2011-08-31,1846.8900146484375,1880.1099853515625,1837.8199462890625,1880.1099853515625,1880.1099853515625,410400
2011-09-01,1887.2099609375,1928.4000244140625,1877.4000244140625,1880.699951171875,1880.699951171875,500400
2011-09-02,1872.6199951171875,1890.8599853515625,1853.699951171875,1867.75,1867.75,442600
2011-09-05,1829.300048828125,1829.75,1785.8199462890625,1785.8299560546875,1785.8299560546875,414000
2011-09-06,1752.97998046875,1790.469970703125,1744.030029296875,1766.7099609375,1766.7099609375,505300
2011-09-07,1811.5999755859375,1833.5400390625,1798.7900390625,1833.4599609375,1833.4599609375,417900
2011-09-08,1858.050048828125,1858.050048828125,1826.43994140625,1846.6400146484375,1846.6400146484375,416700
2011-09-09,1817.0999755859375,1847.050048828125,1812.9000244140625,1812.9300537109375,1812.9300537109375,331900
2011-09-14,1804.0899658203125,1807.469970703125,1743.780029296875,1749.1600341796875,1749.1600341796875,339700
2011-09-15,1797.1800537109375,1806.6300048828125,1742.9100341796875,1774.0799560546875,1774.0799560546875,392100
2011-09-16,1819.449951171875,1844.52001953125,1807.6199951171875,1840.0999755859375,1840.0999755859375,430100
2011-09-19,1818.9000244140625,1839.8199462890625,1813.0999755859375,1820.93994140625,1820.93994140625,335600
2011-09-20,1819.8399658203125,1840.72998046875,1793.75,1837.969970703125,1837.969970703125,321200
2011-09-21,1842.1700439453125,1869.77001953125,1831.949951171875,1854.280029296875,1854.280029296875,297600
2011-09-22,1807.239990234375,1819.81005859375,1785.68994140625,1800.550048828125,1800.550048828125,295400
2011-09-23,1736.3800048828125,1743.489990234375,1697.3900146484375,1697.43994140625,1697.43994140625,411800
2011-09-26,1720.5,1721.030029296875,1644.1099853515625,1652.7099609375,1652.7099609375,424300
2011-09-27,1704.25,1735.7099609375,1695.050048828125,1735.7099609375,1735.7099609375,339800
2011-09-28,1751.0400390625,1762.6700439453125,1723.0799560546875,1723.0899658203125,1723.0899658203125,344400
2011-09-29,1713.0999755859375,1769.75,1706.9000244140625,1769.2900390625,1769.2900390625,373900
2011-09-30,1759.52001953125,1774.2900390625,1742.8900146484375,1769.6500244140625,1769.6500244140625,354200
2011-10-05,1718.52001953125,1718.52001953125,1659.31005859375,1666.52001953125,1666.52001953125,336300
2011-10-06,1714.8399658203125,1733.699951171875,1707.77001953125,1710.3199462890625,1710.3199462890625,352600
2011-10-07,1751.550048828125,1765.4300537109375,1747.4200439453125,1759.77001953125,1759.77001953125,334700
2011-10-10,1763.300048828125,1783.3699951171875,1761.6800537109375,1766.43994140625,1766.43994140625,274600
2011-10-11,1810.3599853515625,1811.1400146484375,1792.780029296875,1795.02001953125,1795.02001953125,400000
2011-10-12,1789.6500244140625,1810.510009765625,1778.969970703125,1809.5,1809.5,355300
2011-10-13,1831.949951171875,1837.489990234375,1823.0999755859375,1823.0999755859375,1823.0999755859375,431600
2011-10-14,1816.18994140625,1839.18994140625,1803.4200439453125,1835.4000244140625,1835.4000244140625,349000
2011-10-17,1855.719970703125,1865.1800537109375,1845.4300537109375,1865.1800537109375,1865.1800537109375,367700
2011-10-18,1826.43994140625,1845.1800537109375,1822.9100341796875,1838.9000244140625,1838.9000244140625,323500
2011-10-19,1851.8399658203125,1855.9300537109375,1834.3800048828125,1855.9200439453125,1855.9200439453125,340000
2011-10-20,1857.4599609375,1870.5,1804.1099853515625,1805.0899658203125,1805.0899658203125,349100
2011-10-21,1831.8900146484375,1843.510009765625,1809.4200439453125,1838.3800048828125,1838.3800048828125,355200
2011-10-24,1858.260009765625,1898.3199462890625,1858.22998046875,1898.3199462890625,1898.3199462890625,373900
2011-10-25,1900.989990234375,1905.780029296875,1883.6800537109375,1888.6500244140625,1888.6500244140625,354800
2011-10-26,1871.68994140625,1896.02001953125,1864.989990234375,1894.31005859375,1894.31005859375,384800
2011-10-27,1906.1600341796875,1923.97998046875,1891.22998046875,1922.0400390625,1922.0400390625,418300
2011-10-28,1961.0899658203125,1963.739990234375,1920.81005859375,1929.47998046875,1929.47998046875,508800
2011-10-31,1922.31005859375,1941.3199462890625,1902.0400390625,1909.030029296875,1909.030029296875,393700
2011-11-01,1891.219970703125,1925.0799560546875,1891.219970703125,1909.6300048828125,1909.6300048828125,353600
2011-11-02,1870.510009765625,1899.3499755859375,1859.8299560546875,1898.010009765625,1898.010009765625,389600
2011-11-03,1895.1400146484375,1895.1400146484375,1863.5699462890625,1869.9599609375,1869.9599609375,436400
2011-11-04,1911.56005859375,1929.010009765625,1906.3299560546875,1928.4100341796875,1928.4100341796875,466600
2011-11-07,1932.949951171875,1932.949951171875,1915.3800048828125,1919.0999755859375,1919.0999755859375,349700
2011-11-08,1927.8900146484375,1928.0699462890625,1900.0899658203125,1903.1400146484375,1903.1400146484375,403200
2011-11-09,1925.8599853515625,1929.6500244140625,1897.469970703125,1907.530029296875,1907.530029296875,434600
2011-11-10,1860.9599609375,1862.27001953125,1813.25,1813.25,1813.25,401900
2011-11-11,1840.97998046875,1863.4599609375,1823.8699951171875,1863.449951171875,1863.449951171875,296900
2011-11-14,1889.3299560546875,1907.6199951171875,1889.3299560546875,1902.81005859375,1902.81005859375,327300
2011-11-15,1888.6700439453125,1900.5799560546875,1878.4200439453125,1886.1199951171875,1886.1199951171875,361400
2011-11-16,1898.1400146484375,1911.3299560546875,1853.1300048828125,1856.0699462890625,1856.0699462890625,407800
2011-11-17,1862.8699951171875,1876.8800048828125,1835.72998046875,1876.6700439453125,1876.6700439453125,353100
2011-11-18,1839.6300048828125,1850.0400390625,1832.1700439453125,1839.1700439453125,1839.1700439453125,337100
2011-11-21,1833.9000244140625,1833.9000244140625,1811.68994140625,1820.030029296875,1820.030029296875,299700
2011-11-22,1798.4100341796875,1830.8399658203125,1797.9300537109375,1826.280029296875,1826.280029296875,271100
2011-11-23,1820.8599853515625,1820.8599853515625,1780.239990234375,1783.0999755859375,1783.0999755859375,411200
2011-11-24,1775.8199462890625,1800.010009765625,1769.4300537109375,1795.06005859375,1795.06005859375,280400
2011-11-25,1780.06005859375,1790.81005859375,1766.72998046875,1776.4000244140625,1776.4000244140625,306400
2011-11-28,1804.800048828125,1816.6500244140625,1795.3900146484375,1815.280029296875,1815.280029296875,277700
2011-11-29,1828.300048828125,1856.760009765625,1823.9300537109375,1856.52001953125,1856.52001953125,329500
2011-11-30,1847.1700439453125,1858.0999755859375,1838.699951171875,1847.510009765625,1847.510009765625,334600
2011-12-01,1911.5,1926.3299560546875,1908.3299560546875,1916.1800537109375,1916.1800537109375,500500
2011-12-02,1914.4100341796875,1920.6400146484375,1905.68994140625,1916.0400390625,1916.0400390625,389300
2011-12-05,1928.4599609375,1929.1800537109375,1911.6099853515625,1922.9000244140625,1922.9000244140625,330200
2011-12-06,1914.489990234375,1920.699951171875,1892.010009765625,1902.8199462890625,1902.8199462890625,383400
2011-12-07,1914.5,1921.52001953125,1904.52001953125,1919.4200439453125,1919.4200439453125,402800
