ticker,quarter_end,as_of,quarter,revenue_usd,revenue_qoq,revenue_yoy,stock_close,stock_ret_63d,stock_vol_63d,sox_close,sox_ret_63d,wsts_3mo,wsts_yoy,ppi_semis,ppi_yoy,gdp_growth_pct,inflation_cpi_pct,revenue_next_usd
HPQ,2014-04-30,2014-06-09,2,27309000000.0,-0.030013497194004368,-0.009897759408309725,10.333279609680176,0.1337893368712535,0.015368342441059734,618.4400024414062,0.07888774650124852,80489142.0,0.10333889792326367,29.2,-0.045751633986928164,2.11783009443471,1.46483265562717,27585000000.0
NVDA,2014-07-27,2014-08-20,3,1102824000.0,3.355135669891318e-05,0.128511171280691,0.4593893885612488,0.06004149927459146,0.01628493502979782,636.6199951171875,0.09420600847113136,84388618.0,0.08479344405891953,29.3,-0.04870129870129869,2.11783009443471,1.46483265562717,1225382000.0
HPQ,2014-07-31,2014-09-09,3,27585000000.0,0.010106558277490851,0.013185925218541117,11.315550804138184,0.0992945649322956,0.01280218487638947,646.489990234375,0.04228868547991893,85778475.0,0.09932273550533699,29.3,-0.042483660130719025,2.11783009443471,1.46483265562717,28406000000.0
NVDA,2014-10-26,2014-11-19,4,1225382000.0,0.1111310598971369,0.16263791940354877,0.4795471131801605,0.05373239692568932,0.016138201713957336,650.1799926757812,0.017320973819755503,89051445.0,0.10704905365036499,29.3,-0.03300330033003296,2.11783009443471,1.46483265562717,1250514000.0
HPQ,2014-10-31,2014-12-18,4,28406000000.0,0.029762552111654905,-0.024887576808211187,12.297242164611816,0.08675595006074488,0.018324562337526166,688.1199951171875,0.059395908481278514,89321912.0,0.09674738867001609,29.2,-0.0363036303630363,2.11783009443471,1.46483265562717,26839000000.0
HPQ,2015-01-31,2015-03-11,1,26839000000.0,-0.055164401886925285,-0.04670739504155719,10.119441032409668,-0.14799761429764147,0.02053419926874762,703.1599731445312,0.014660855908414483,83225973.0,0.028860608109622543,29.3,-0.006779661016949157,2.52381981757846,1.62222297740817,25453000000.0
NVDA,2015-01-25,2015-03-12,1,1250514000.0,0.020509522744744046,0.09289838125252348,0.5453871488571167,0.09779520211197212,0.018645928742209283,702.77001953125,0.014332302249986384,83225973.0,0.028860608109622543,29.3,-0.006779661016949157,2.52381981757846,1.62222297740817,1151000000.0
NVDA,2015-04-26,2015-05-20,2,1151000000.0,-0.0795784773301218,0.043719231365621836,0.5085160732269287,-0.0433372460350816,0.017672343061964788,714.47998046875,0.010637034998259853,82674412.0,0.048619179802753765,29.0,-0.010238907849829393,2.52381981757846,1.62222297740817,1153000000.0
HPQ,2015-04-30,2015-06-08,2,25453000000.0,-0.05164126830358806,-0.06796294261964919,10.198795318603516,-0.0025578186015641213,0.013550239663906128,712.3699951171875,-0.0037201712805030596,84328497.0,0.03371026870368965,29.1,-0.003424657534246478,2.52381981757846,1.62222297740817,25349000000.0
NVDA,2015-07-26,2015-08-19,3,1153000000.0,0.0017376194613378804,0.045497740346601034,0.5579833388328552,0.0972776834604625,0.02169254794469208,618.3200073242188,-0.13458735832100355,83606848.0,-0.04309494371280698,28.8,-0.017064846416382284,2.52381981757846,1.62222297740817,1305000000.0
HPQ,2015-07-31,2015-09-08,3,25349000000.0,-0.004085962362000539,-0.08105854631140108,8.66186237335205,-0.1478298684818532,0.015823710593460508,624.0599975585938,-0.12301852308983374,83650534.0,-0.01566384091780848,28.5,-0.027303754266211677,2.52381981757846,1.62222297740817,25714000000.0
NVDA,2015-10-25,2015-11-18,4,1305000000.0,0.13183000867302685,0.06497402442666855,0.7559794783592224,0.4055877384180482,0.027186834740169634,662.1400146484375,0.11325192850068078,86919618.0,-0.029511072227007662,,,2.52381981757846,1.62222297740817,1401000000.0
HPQ,2015-10-31,2015-12-16,4,25714000000.0,0.014398990098228648,-0.0947687108357389,8.561713218688965,-0.010845368685021173,0.031399743108543376,671.7000122070312,0.08155547123357643,86640839.0,-0.034797648050005736,,,2.52381981757846,1.62222297740817,12246000000.0
HPQ,2016-01-31,2016-03-03,1,12246000000.0,-0.5237613751263903,-0.5437236856812847,7.758617401123047,-0.11907720047704429,0.026030689123896784,643.8900146484375,-0.06209579279555444,78251328.0,-0.0384911568974029,,,2.94555045227337,0.118627135552451,11588000000.0
NVDA,2016-01-31,2016-03-17,1,1401000000.0,0.0735632183908046,0.12033931647306617,0.8025022745132446,-0.0009227386169784468,0.024654111607042825,665.9500122070312,-0.0007801679279640927,78251328.0,-0.0384911568974029,,,2.94555045227337,0.118627135552451,1305000000.0
NVDA,2016-05-01,2016-05-25,2,1305000000.0,-0.06852248394004279,0.13379669852302345,1.107347846031189,0.42528338285863687,0.023362403823397687,689.469970703125,0.11013245297997343,77661178.0,-0.061881190793284024,28.0,-0.03448275862068961,2.94555045227337,0.118627135552451,1428000000.0
HPQ,2016-04-30,2016-06-03,2,11588000000.0,-0.053731830801894476,-0.5447295014340157,9.491028785705566,0.21562948265787973,0.017393140927805584,705.5999755859375,0.08450398217295363,78135754.0,-0.07873352812544654,27.9,-0.04123711340206193,2.94555045227337,0.118627135552451,11892000000.0
NVDA,2016-07-31,2016-08-23,3,1428000000.0,0.09425287356321843,0.238508239375542,1.5450880527496338,0.3894602399481488,0.016657761472277793,801.3099975585938,0.16870366437038564,81385551.0,0.035667632367688995,27.7,-0.03819444444444453,2.94555045227337,0.118627135552451,2004000000.0
HPQ,2016-07-31,2016-09-01,3,11892000000.0,0.026234035208836826,-0.530869067813326,10.334502220153809,0.08887060122698154,0.01829868083846794,808.3599853515625,0.14563493951412343,84647476.0,0.037272248433549704,27.6,-0.03157894736842104,2.94555045227337,0.118627135552451,12512000000.0
NVDA,2016-10-30,2016-11-22,4,2004000000.0,0.403361344537815,0.535632183908046,2.3000717163085938,0.5119468674613352,0.04242966942765605,888.27001953125,0.11824909925239346,91283309.0,0.07974422275514281,27.4,,2.94555045227337,0.118627135552451,2173000000.0
HPQ,2016-10-31,2016-12-15,4,12512000000.0,0.052135889673730285,-0.5134168157423971,11.247440338134766,0.0765199489607169,0.01755180240880564,909.969970703125,0.13526290881581282,93059719.0,0.11240355656539913,27.3,,2.94555045227337,0.118627135552451,12684000000.0
NVDA,2017-01-29,2017-03-01,1,2173000000.0,0.08433133732534936,0.5510349750178445,2.531522512435913,0.09361040804803578,0.028592332251378805,985.260009765625,0.11046493070231045,91149502.0,0.18894648377258516,27.9,,1.81945147909089,1.26158320570536,1937000000.0
HPQ,2017-01-31,2017-03-02,1,12684000000.0,0.013746803069053737,0.03576678098971087,12.560007095336914,0.1529520771197861,0.016969421372810448,974.3300170898438,0.10062696084704181,91149502.0,0.18894648377258516,27.9,,1.81945147909089,1.26158320570536,12385000000.0
NVDA,2017-04-30,2017-05-23,2,1937000000.0,-0.1086056143580304,0.48429118773946356,3.3783445358276367,0.23848249970304858,0.033602039582614686,1067.93994140625,0.0786509373134976,93851115.0,0.2166752538903738,28.3,0.010714285714285676,1.81945147909089,1.26158320570536,2230000000.0
HPQ,2017-04-30,2017-06-01,2,12385000000.0,-0.023573005361084864,0.06877804625474626,13.848196029663086,0.10256275530325376,0.010594970974215334,1092.550048828125,0.12133469118747287,95984656.0,0.25037932233588567,28.2,0.010752688172043001,1.81945147909089,1.26158320570536,13060000000.0
NVDA,2017-07-30,2017-08-23,3,2230000000.0,0.15126484254001027,0.561624649859944,4.091240882873535,0.19756092658772584,0.02600359283393145,1086.4100341796875,0.010755043825951827,100895123.0,0.22724087353413824,27.1,-0.02166064981949456,1.81945147909089,1.26158320570536,2636000000.0
HPQ,2017-07-31,2017-08-31,3,13060000000.0,0.05450141299959621,0.09821728893373693,14.0481595993042,0.012836611770911777,0.012723257469071445,1114.31005859375,0.0098876508412995,104883544.0,0.24724733606504734,26.9,-0.025362318840579823,1.81945147909089,1.26158320570536,13927000000.0
NVDA,2017-10-29,2017-11-21,4,2636000000.0,0.1820627802690582,0.3153692614770458,5.331196308135986,0.3030756342050318,0.01781934679380817,1337.9200439453125,0.23150560272165732,111273076.0,0.2189411096274141,26.4,-0.03649635036496346,1.81945147909089,1.26158320570536,2911000000.0
HPQ,2017-10-31,2017-12-15,4,13927000000.0,0.06638591117917314,0.11309143222506401,15.61155891418457,0.07490650820558264,0.012564148114614246,1250.8900146484375,0.07751743332057837,113068997.0,0.23352407619966398,26.3,-0.03663003663003661,1.81945147909089,1.26158320570536,14517000000.0
NVDA,2018-01-28,2018-02-28,1,2911000000.0,0.10432473444613044,0.3396226415094339,5.979396343231201,0.13080423367261274,0.02717262564859364,1362.02001953125,0.02859947469618862,110303547.0,0.1814499952528359,26.5,-0.05017921146953397,2.45762230126449,2.13011000365961,3207000000.0
HPQ,2018-01-31,2018-03-01,1,14517000000.0,0.042363753859409714,0.1445127719962156,17.424951553344727,0.08510535947936004,0.017615337283251598,1340.1400146484375,0.0128942007742463,110303547.0,0.1814499952528359,26.5,-0.05017921146953397,2.45762230126449,2.13011000365961,14003000000.0
NVDA,2018-04-29,2018-05-22,2,3207000000.0,0.1016832703538304,0.6556530717604543,5.996692180633545,0.005552216856849812,0.025158062471270563,1366.969970703125,0.0314030225101769,112829156.0,0.22208035974059204,26.5,-0.06360424028268552,2.45762230126449,2.13011000365961,3123000000.0
HPQ,2018-04-30,2018-06-05,2,14003000000.0,-0.03540676448301994,0.13064190553088406,17.579727172851562,-0.01639218299414269,0.016655459052114956,1428.510009765625,0.022943593299301623,116169829.0,0.20712251169827844,26.3,-0.06737588652482263,2.45762230126449,2.13011000365961,14586000000.0
AMD,2017-07-01,2018-08-02,3,1151000000.0,-0.022920203735144362,,18.790000915527344,0.7191217192033883,0.030343952378703107,1378.8299560546875,0.08788583270056027,118506092.0,0.12965782368852286,25.7,-0.05166051660516613,2.45762230126449,2.13011000365961,1584000000.0
AMD,2018-06-30,2018-08-02,2,1756000000.0,0.06618093503339395,0.5256298870547351,18.790000915527344,0.7191217192033883,0.030343952378703107,1378.8299560546875,0.08788583270056027,118506092.0,0.12965782368852286,25.7,-0.05166051660516613,2.45762230126449,2.13011000365961,1653000000.0
NVDA,2018-07-29,2018-08-16,3,3123000000.0,-0.026192703461178635,0.4004484304932736,6.364824295043945,0.03992247796281201,0.01514778381956079,1333.0899658203125,-0.023284290379719574,118506092.0,0.12965782368852286,25.7,-0.05166051660516613,2.45762230126449,2.13011000365961,3181000000.0
HPQ,2018-07-31,2018-08-28,3,14586000000.0,0.04163393558523176,0.11684532924961721,18.489944458007812,0.1115797642739822,0.011836998371414987,1402.949951171875,0.009381842472907742,118506092.0,0.12965782368852286,25.7,-0.05166051660516613,2.45762230126449,2.13011000365961,15366000000.0
DELL,2017-08-04,2018-09-11,3,19521000000.0,0.08450000000000002,,24.652685165405273,0.11521147944757737,0.014303990348954337,1361.8900146484375,-0.038464511855352046,121977407.0,0.1697379726903152,25.1,-0.06691449814126382,2.45762230126449,2.13011000365961,19556000000.0
DELL,2018-08-03,2018-09-11,3,22942000000.0,0.07426484360367103,0.17524716971466625,24.652685165405273,0.11521147944757737,0.014303990348954337,1361.8900146484375,-0.038464511855352046,121977407.0,0.1697379726903152,25.1,-0.06691449814126382,2.45762230126449,2.13011000365961,22482000000.0
INTC,2017-09-30,2018-10-26,3,16149000000.0,,,39.07586669921875,-0.03611107504037259,0.017538358567667754,1153.0,-0.15130730312101615,124873710.0,0.1712537472244524,25.1,-0.04924242424242409,2.45762230126449,2.13011000365961,17053000000.0
INTC,2018-09-29,2018-10-26,3,19163000000.0,0.1297606414337933,0.18663694346399162,39.07586669921875,-0.03611107504037259,0.017538358567667754,1153.0,-0.15130730312101615,124873710.0,0.1712537472244524,25.1,-0.04924242424242409,2.45762230126449,2.13011000365961,18657000000.0
AMD,2018-09-29,2018-10-31,3,1653000000.0,-0.05865603644646922,0.043560606060605966,18.209999084472656,-0.03086757864792844,0.04899787380341116,1202.300048828125,-0.1280287728384405,126328344.0,0.0647708814698782,24.8,-0.06060606060606055,2.45762230126449,2.13011000365961,1419000000.0
AMD,2017-09-30,2018-10-31,3,1584000000.0,0.37619461337966986,,18.209999084472656,-0.03086757864792844,0.04899787380341116,1202.300048828125,-0.1280287728384405,126328344.0,0.0647708814698782,24.8,-0.06060606060606055,2.45762230126449,2.13011000365961,1340000000.0
DELL,2018-11-02,2018-12-10,4,22482000000.0,-0.02005056228750768,0.14962159950910214,26.54178810119629,0.07496116115084583,0.015362694200030086,1174.18994140625,-0.14650300947767636,123325530.0,0.03445499611360092,24.8,-0.057034220532319435,2.45762230126449,2.13011000365961,23841000000.0
DELL,2017-11-03,2018-12-10,4,19556000000.0,0.0017929409354029424,,26.54178810119629,0.07496116115084583,0.015362694200030086,1174.18994140625,-0.14650300947767636,123325530.0,0.03445499611360092,24.8,-0.057034220532319435,2.45762230126449,2.13011000365961,21963000000.0
HPQ,2018-10-31,2018-12-13,4,15366000000.0,0.053475935828877,0.10332447763337393,17.045326232910156,-0.1023872866607185,0.020494988716855976,1194.5899658203125,-0.12304359958857047,123325530.0,0.03445499611360092,24.8,-0.057034220532319435,2.45762230126449,2.13011000365961,14710000000.0
INTC,2017-12-30,2019-02-01,4,17053000000.0,0.055978698371416113,,41.93807220458984,0.02673084917046209,0.023827435830333414,1287.4000244140625,0.08406248275055339,106435715.0,-0.1302751231981354,24.1,-0.09056603773584904,2.96650506701943,2.44258329692817,16066000000.0
INTC,2018-12-29,2019-02-01,4,18657000000.0,-0.02640505140113758,0.09405969624113064,41.93807220458984,0.02673084917046209,0.023827435830333414,1287.4000244140625,0.08406248275055339,106435715.0,-0.1302751231981354,24.1,-0.09056603773584904,2.96650506701943,2.44258329692817,16061000000.0
AMD,2018-12-29,2019-02-08,4,1419000000.0,-0.14156079854809434,0.05895522388059704,23.049999237060547,0.11460342828387682,0.05408846432032737,1302.4200439453125,0.04811572135515796,106435715.0,-0.1302751231981354,24.1,-0.09056603773584904,2.96650506701943,2.44258329692817,1272000000.0
AMD,2018-03-31,2019-02-08,1,1647000000.0,0.2291044776119402,0.398132427843803,23.049999237060547,0.11460342828387682,0.05408846432032737,1302.4200439453125,0.04811572135515796,106435715.0,-0.1302751231981354,24.1,-0.09056603773584904,2.96650506701943,2.44258329692817,1756000000.0
AMD,2017-12-30,2019-02-08,4,1340000000.0,-0.1540404040404041,,23.049999237060547,0.11460342828387682,0.05408846432032737,1302.4200439453125,0.04811572135515796,106435715.0,-0.1302751231981354,24.1,-0.09056603773584904,2.96650506701943,2.44258329692817,1647000000.0
AMD,2017-04-01,2019-02-08,2,1178000000.0,,,23.049999237060547,0.11460342828387682,0.05408846432032737,1302.4200439453125,0.04811572135515796,106435715.0,-0.1302751231981354,24.1,-0.09056603773584904,2.96650506701943,2.44258329692817,1151000000.0
HPQ,2019-01-31,2019-03-05,1,14710000000.0,-0.04269165690485488,0.013294757870083274,14.804732322692873,-0.14705389148780612,0.028181774029260285,1356.9000244140625,0.11091095252776961,98612507.0,-0.1139838968299427,24.0,-0.09433962264150941,2.96650506701943,2.44258329692817,14036000000.0
DELL,2017-05-05,2019-03-29,2,18000000000.0,,,27.02213478088379,0.3249270173475014,0.022074384996345082,1395.510009765625,0.22467948093040357,98612507.0,-0.1139838968299427,24.0,-0.09433962264150941,2.96650506701943,2.44258329692817,19521000000.0
DELL,2018-02-02,2019-03-29,1,21963000000.0,0.12308242994477392,,27.02213478088379,0.3249270173475014,0.022074384996345082,1395.510009765625,0.22467948093040357,98612507.0,-0.1139838968299427,24.0,-0.09433962264150941,2.96650506701943,2.44258329692817,21356000000.0
DELL,2018-05-04,2019-03-29,2,21356000000.0,-0.027637390156171726,0.1864444444444444,27.02213478088379,0.3249270173475014,0.022074384996345082,1395.510009765625,0.22467948093040357,98612507.0,-0.1139838968299427,24.0,-0.09433962264150941,2.96650506701943,2.44258329692817,22942000000.0
DELL,2019-02-01,2019-03-29,1,23841000000.0,0.06044835868694953,0.08550744433820512,27.02213478088379,0.3249270173475014,0.022074384996345082,1395.510009765625,0.22467948093040357,98612507.0,-0.1139838968299427,24.0,-0.09433962264150941,2.96650506701943,2.44258329692817,21908000000.0
INTC,2019-03-30,2019-04-26,1,16061000000.0,-0.13914348501902774,-0.000311216233038758,45.40838241577149,0.1216482805526824,0.01669291053711534,1547.4000244140625,0.20781165750682007,97852005.0,-0.11854044029257327,24.0,-0.09090909090909083,2.96650506701943,2.44258329692817,16505000000.0
INTC,2018-03-31,2019-04-26,1,16066000000.0,-0.05787837917082039,,45.40838241577149,0.1216482805526824,0.01669291053711534,1547.4000244140625,0.20781165750682007,97852005.0,-0.11854044029257327,24.0,-0.09090909090909083,2.96650506701943,2.44258329692817,16962000000.0
AMD,2019-03-30,2019-05-01,1,1272000000.0,-0.10359408033826634,-0.22768670309653916,26.809999465942383,0.16110867426467124,0.029747697780278394,1543.47998046875,0.21365664010240493,97333974.0,-0.17946345948767772,24.2,-0.08679245283018866,2.96650506701943,2.44258329692817,1531000000.0
NVDA,2019-04-28,2019-05-16,2,2220000000.0,-0.3021062558943728,-0.23737547234627276,3.970680475234986,0.037695452194453694,0.022132699448705596,1430.1099853515625,0.0639828592431042,97333974.0,-0.17946345948767772,24.2,-0.08679245283018866,2.96650506701943,2.44258329692817,2579000000.0
HPQ,2019-04-30,2019-05-30,2,14036000000.0,-0.04581917063222296,0.002356637863315081,14.760528564453123,-0.02168259835440789,0.01680846136823886,1315.2900390625,-0.025855364665859804,97333974.0,-0.17946345948767772,24.2,-0.08679245283018866,2.96650506701943,2.44258329692817,14603000000.0
DELL,2019-05-03,2019-06-10,2,21908000000.0,-0.08107881380814563,0.025847536991945974,24.9548397064209,0.0009232331060313737,0.026683033693570824,1413.8900146484375,0.04741903690260374,99113855.0,-0.14458859202678087,24.2,-0.07984790874524716,2.96650506701943,2.44258329692817,23370000000.0
INTC,2019-06-29,2019-07-26,2,16505000000.0,0.027644604943652284,-0.02694257752623508,44.95451736450195,-0.009995182103467726,0.016331456554581313,1593.8599853515625,0.03002453160429064,98569915.0,-0.1686810212832145,24.2,-0.07984790874524716,2.96650506701943,2.44258329692817,19190000000.0
INTC,2018-06-30,2019-07-26,2,16962000000.0,0.055769948960537885,,44.95451736450195,-0.009995182103467726,0.016331456554581313,1593.8599853515625,0.03002453160429064,98569915.0,-0.1686810212832145,24.2,-0.07984790874524716,2.96650506701943,2.44258329692817,19163000000.0
AMD,2019-06-29,2019-07-31,2,1531000000.0,0.20361635220125796,-0.128132118451025,30.450000762939453,0.13577028606886343,0.03223528268566272,1542.43994140625,-0.0006738273742845635,100635211.0,-0.13737143848885514,24.2,-0.05836575875486383,2.96650506701943,2.44258329692817,1801000000.0
NVDA,2019-07-28,2019-08-15,3,2579000000.0,0.16171171171171173,-0.19582164016214532,3.691817998886109,-0.07023039957209698,0.024144813288218454,1439.2900390625,0.006419124266642262,100635211.0,-0.13737143848885514,24.2,-0.05836575875486383,2.96650506701943,2.44258329692817,3014000000.0
HPQ,2019-07-31,2019-08-29,3,14603000000.0,0.040396124251923515,0.0011655011655011815,14.063973426818848,-0.02372722675984551,0.01680238761091812,1495.8199462890625,0.15402172869931152,100635211.0,-0.13737143848885514,24.2,-0.05836575875486383,2.96650506701943,2.44258329692817,15407000000.0
DELL,2019-08-02,2019-09-10,3,23370000000.0,0.06673361329194805,0.01865574056315933,25.54417610168457,0.02097890742604558,0.02686043870373607,1583.1500244140625,0.11645110972227246,103589862.0,-0.14493958485132707,24.3,-0.031872509960159334,2.96650506701943,2.44258329692817,22844000000.0
INTC,2019-09-28,2019-10-25,3,19190000000.0,0.16267797637079662,0.0014089651933413272,49.53031539916992,0.08248344478524272,0.019249778832959773,1648.6700439453125,0.03169548803832867,107372372.0,-0.13802228476861367,24.3,-0.031872509960159334,2.96650506701943,2.44258329692817,20209000000.0
AMD,2019-09-28,2019-10-30,3,1801000000.0,0.17635532331809278,0.08953418027828186,33.130001068115234,0.10951106466588834,0.03139718421393224,1661.4599609375,0.0988637299433075,107372372.0,-0.13802228476861367,24.3,-0.031872509960159334,2.96650506701943,2.44258329692817,2127000000.0
NVDA,2019-10-27,2019-11-14,4,3014000000.0,0.16867002714230317,-0.03490233749599747,5.211219787597656,0.31610451503214354,0.022625744381287883,1727.5899658203125,0.16788234971797356,110521901.0,-0.08935507541392984,24.3,-0.020161290322580627,2.96650506701943,2.44258329692817,3105000000.0
DELL,2019-11-01,2019-12-09,4,22844000000.0,-0.02250748823277704,0.016101770305132934,21.93907928466797,-0.14113184949342938,0.017109511404059235,1714.97998046875,0.08327066545918727,110552340.0,-0.0783661528734434,24.2,-0.024193548387096864,2.96650506701943,2.44258329692817,24032000000.0
HPQ,2019-10-31,2019-12-12,4,15407000000.0,0.055057180031500286,0.0026682285565533537,16.156930923461914,0.08004083326326117,0.019384108474535713,1806.8699951171875,0.12531994372594024,110552340.0,-0.0783661528734434,24.2,-0.024193548387096864,2.96650506701943,2.44258329692817,14618000000.0
INTC,2019-12-28,2020-01-24,4,20209000000.0,0.05310057321521633,0.08318593557377918,60.396820068359375,0.33114511849570105,0.017009921581709723,1924.030029296875,0.2203821454838637,108512684.0,0.012119670062071819,24.3,-0.0161943319838056,2.58382533052225,1.81221007526021,19828000000.0
